,Unnamed: 0,Unnamed: 0.1,Tweet,label
9417,7088,1089.0,emang gue pikir individual kira atur untung kerja seks komersial,0.0
9418,7089,1090.0,kecoak belatung paham ambil bijak enak jidat xe x xa,0.0
9419,7090,1091.0,bangsat salah gila,0.0
9420,7091,1092.0,konsumsi jus ampas enzim ludah masuk usus amp maksimal proses cerna,0.0
9421,7092,1093.0,su pin siswi sekolah dasar katolik karya yosef istri ronaldo pardede sah,0.0
9422,7093,1094.0,fakta mega proyek bangun bandara kertajati lupa atur daerah provinsi jabar no gubernur bangun presiden susilo bambang yudhoyono dana bangun anggar dapat belanja daerah jabar klaim sepenuh te,0.0
9423,7094,1095.0,citra luwar ya uniform resource locator,1.0
9424,7095,1096.0,lembaga swadaya masyarakat gerak tolak berita hoaks sukses pilih kepala daerah wilayah diri kota,0.0
9425,7096,1097.0,dungu pinjam andal profesor junjung coba sebut salah kritik rocky gerung kritik lo ya nyinyir sindir sbutan mutu coba presiden sih prabowo sikap,1.0
9426,7097,1098.0,narkoba cina dosen cina hutang cina tenaga kerja asing cina periode kurikulum cina salam ganti presiden,1.0
9427,7098,1099.0,wanda medical check up nerf habis kesal gue ya kena nerf sih wanda culun banget tingkat harry potret,0.0
9428,7099,1100.0,ganyang partai komunis indonesia rasa uniform resource locator,1.0
9429,7100,1101.0,jijik kampang main twit,1.0
9430,7101,1102.0,pilih jokowi,0.0
9431,7102,1103.0,jilbab tunduk patuh allah subhanahu wa taala halal ramadan legal korupsi,1.0
9432,7103,1104.0,bacot jakarta,1.0
9433,7104,1105.0,aneh lihat biksu ajar buddha mesir syekh masyaikh aneh pendeta ajar kristen saudi ulama,1.0
9434,7105,1106.0,retweet hijab sange entot nblowjob kontol hijab ngentot orang hijab sepong kontol nsangeberat san xe x xa,0.0
9435,7106,1107.0,astagfirullah baca kembang kontol xf xf x xae,0.0
9436,7107,1108.0,warga badui selesai ingat tradisi seba pendopo perintah kabupaten lebak lanjut temu gubernur banten wahidin halim sabtu sebabaduy,0.0
9437,7108,1109.0,berita sonora presiden joko widodo jokowi buka indonesia international motor show indonesia international motor show jakarta international expo mayor jakarta pusat kamis,0.0
9438,7109,1110.0,bong presiden indonesia ancam bunuh bego nd ejek kacung bong kacung periode gue warga kolam gerah presiden hina parah bong dukung palsu xf,1.0
9439,7110,1111.0,ada anak rupiah dongok,0.0
9440,7111,1112.0,nama entitas agama kristen jawa nama masjid islam jawa sunda batak kecuali istilah pampang islam jawa islam yoyakarta islam malaysia islam arab,0.0
9441,7112,1113.0,ratus ribu silaturahim tinggal kabur rasa perih kena gas air mata oh pilih presiden ganti presiden,1.0
9442,7113,1114.0,sadar keliling tenaga kerja asing ya diam serang lemah lawan kerja ambil mereka diam,0.0
9443,7114,1115.0,mt kena dare bajing,0.0
9444,7115,1116.0,ooo ganti libur lebaran ubah pasca lebaran nya rang senin tanggal jalan macet tanggal bego h tumpuk presiden bego,1.0
9445,7116,1117.0,bani taplak kotak kotak menang konspirasi wahyudi remason,1.0
9446,7117,1118.0,kultural teliti budaya perangkat metodologi historis fakta amp simpul etnologi teliti perilaku manusia teliti praktis mikro sifat behavioristik,0.0
9447,7118,1119.0,tuju ar fokus ganti presiden poros tiga pecah suara play station kadal,1.0
9448,7119,1120.0,televisi terang menteri sehat budek kuping nya,1.0
9449,7120,1121.0,cocot rusak,1.0
9450,7121,1122.0,khofifah indar parawansa bangun lindung anak khofifah parawansa,0.0
9451,7122,1123.0,retweet sayang ajar ngentot pasang kencing kencing,0.0
9452,7123,1124.0,oh iya ya otak keropos makan belatung onta xf xf x x xf xf x x,1.0
9453,7124,1125.0,sih ahok prestasi nol bicara tai ahok rahasia busuk rezim,1.0
9454,7125,1126.0,hai jongos nista agama muslim bangkit dukung jongos ahok,1.0
9455,7126,1127.0,musyrik antar zalim tutup hafal alquran hadis,0.0
9456,7127,1128.0,cina ri negara depan tanah asai usir pribumi dewa perang,1.0
9457,7128,1129.0,ayo lanjut cerita nya,0.0
9458,7129,1130.0,pledis buka audisi cina,0.0
9459,7130,1131.0,switch bagi takjil bom,0.0
9460,7131,1132.0,orang goblok pelihara sih anjing,1.0
9461,7132,1133.0,partai koalisi dukung perintah jalin kerja politik partai komunis cina,1.0
9462,7133,1134.0,kecebong mana ya presiden hina ancam diam mental kacung,1.0
9463,7134,1135.0,menteri didik budaya orang pintar suggest film bagus tonton ganti presiden ganti presiden,1.0
9464,7135,1136.0,ah cebong,1.0
9465,7136,1137.0,bicara swasta katolik sekolah spp mahal daftar ulang kelas bayar disiplin guru niat ajar bersih pakai banget fasilitas oke banget kantin kafe susananya enak,0.0
9466,7137,1138.0,,1.0
9467,7138,1139.0,punuk onta,0.0
9468,7139,1140.0,aaaaaaah suka ava kayak asing deh serius polisi nya tau suka main film fbi,0.0
9469,7140,1141.0,kagum gemar bajing nista agama ancam demokrasi halal balas sakit hati nya dasar kecut jongos mulut jamban terus september sama,1.0
9470,7141,1142.0,ajar efek jera biar otak amp mulut orang aku pintar,0.0
9471,7142,1143.0,gemuk alamiah nder wajar gendut nafsu makan by the way gendut asal makan hormon sakit genetik rendah olahraga jaga pola makan,0.0
9472,7143,1144.0,pilih cebong huni dunia gaib ustaz komen jorok,1.0
9473,7144,1145.0,anjir sange ngewe cowok straight manly kontol gede minat booking whatsapp jakarta selatan only uniform resource locator,0.0
9474,7145,1146.0,gubernur jabar hebat,0.0
9475,7146,1147.0,bom ya kayak embel xe x xcbom xe x xd bikin takut orang orang nya korban,0.0
9476,7147,1148.0,untung geng untung orang asing xf xf x x xf xf xa xa,0.0
9477,7148,1149.0,persen juta warga bosnia peluk agama islam sisa kristen ortodoks katolik protestan,0.0
9478,7149,1150.0,klien tangan chat,0.0
9479,7150,1151.0,terima kasih presiden selamat tulus moga sehat allah baik jokowi amin salam periode,0.0
9480,7151,1152.0,rejim jokowi ganti ah,1.0
9481,7152,1153.0,responden goblok paham wartawan berita goblok anies sandy pimpin mudah,1.0
9482,7153,1154.0,akun isi xe x xcanti asing xe x xd xe x xctolak asing xe x xd xe x xcnon pribumi xe x xd keluh xe x xcitu thailand negara asing bantu danau toba bantu xe x,0.0
9483,7154,1155.0,wanita wanita cacat cari cantik pintar,0.0
9484,7155,1156.0,presiden ri r soekarno oeharto j habibie bdurrahman wahid oekarno putri ambang yudhoyono oko widodo,0.0
9485,7156,1157.0,picek a mata,1.0
9486,7157,1158.0,saudara aji moga allah izin gus ipul mbak puti gubernur wakil gubernur jawa timur saudara aji kota batu saudara aji jombang,0.0
9487,7158,1159.0,sedih ik mbak cit bani ya beliau target nem,0.0
9488,7159,1160.0,mata ajar ekonomi bolos mas remedial,0.0
9489,7160,1161.0,ya mau pantat panci,0.0
9490,7161,1162.0,gilir bela ahok tau kafir tuhan urus sorga kapling nliberalkocak inus gila,1.0
9491,7162,1163.0,naib presiden ppbm kantoikan dap terima taja negara asing patut dap lantang tolak akta dana politik takut rahsia sumber duit party kanto tolak pakat tolak dewan adat papua jombn sama hebat negara,0.0
9492,7163,1164.0,saran gue mundur jalan baik,1.0
9493,7164,1165.0,rezim anti islam dipungkiri,1.0
9494,7165,1166.0,xe xa x xe xa x xe xa x darren nama lontar manik sipit arion bundar percaya aneh,0.0
9495,7166,1167.0,segi pandang agama anggap agama irasional nyata irasional segi irasionalitas yahudi kristen islam hindu animisme,0.0
9496,7167,1168.0,lengser rezim jokowi cepat negara hancur amburadul,1.0
9497,7168,1169.0,tolol tolol malu wkwk,1.0
9498,7169,1170.0,jijik kunyuk mt gue balas sok suci cih wooseok jung,1.0
9499,7170,1171.0,tuju islam nusantara indonesia agama kristen protestan nusantara katolik nusantara buddha nusantara hindu nusantara agama nusantara biar seragam negara satu republik indonesia,0.0
9500,7171,1172.0,kelompok rezim rekayasa terorisme islam rusak citra islam indonesia tuduh umat islam indonesia militan radikal garis keras sudut islam isu lgbt tuduh curiga i,1.0
9501,7172,1173.0,bom jiah,0.0
9502,7173,1174.0,mintak jasa kawan kawan lini benda nih my relative nurliyana abdul razif alami hyper tiroid and it si become worse right now she really need bantu uang rawat bank in kat account nih nurliyana abdi razif,0.0
9503,7174,1175.0,retweeted warga negara indonesia korea ganti presiden bahana gera ganti presiden dunia,1.0
9504,7175,1176.0,onta bicara,0.0
9505,7176,1177.0,wa nig fanya ckarisha sabar entot kontol bule perkasa enak banget entot konto xe x xa,0.0
9506,7177,1178.0,warga moskow demo turun jokowi negara nya save ustaz alfian,1.0
9507,7178,1179.0,abang kuli favorit penasaran lihat kontol uniform resource locator xe x xa,0.0
9508,7179,1180.0,tolak versi akal akal rezim edit sesuai selera partai komunis indonesia korban dasar komunis,1.0
9509,7180,1181.0,gubernur bayar tukang konsep tukang ketik payah deh ganti presiden ganti presiden,1.0
9510,7181,1182.0,kalah salah wasit pakai isu hoaks ulama saracen isu sara isu partai komunis indonesia isu antek asing goreng sampa hangus elektabilitasnya salah rakyat goblok iya prabowo km,1.0
9511,7182,1183.0,teman muslim sekolah katolik laku banget,0.0
9512,7183,1184.0,hapus teroris islam tipu jelas islam mudah paham,1.0
9513,7184,1185.0,resmi tutup gubernur jabar apresiasi musabaqah tilawatil quran xxxv tingkat jabar sukabumi info desa,0.0
9514,7185,1186.0,menteri kantor awal protokoler beliau motor tular presiden demam film dil motor blusukan tinjau proyek padat karya tunai desa,0.0
9515,7186,1187.0,tipu jokowi,1.0
9516,7187,1188.0,tahu mbak kristen salah,0.0
9517,7188,1189.0,mengelibut pagi buta,0.0
9518,7189,1190.0,salah jokowi ahok sih babi ateis uniform resource locator,1.0
9519,7190,1191.0,arti ijab kabul janji nikah langkah rangka buang islam,1.0
9520,7191,1192.0,insya allah prabowo ustaz anis matta milik kriteria ganti presiden prabowo anis matta,0.0
9521,7192,1193.0,lelucon kulit hitam transgender badan ukur mata tebal bibir agama lucu manusia jadi alas diskriminasi nsubsidisilangkonten,0.0
9522,7193,1194.0,saracen jahat rencana menteri negeri batal menang pasang anies sandi jasa saracen,1.0
9523,7194,1195.0,lokal prestasi hebat presiden tuduh antek asing,0.0
9524,7195,1196.0,cocok prabowo myanmar kuda,1.0
9525,7196,1197.0,nomor anak hilang tangan amp kaki injak ranjau sih anak kasih tau kabar buruk orang tua kondisi orang tua terima orang cacat beban sakit hati dengar,0.0
9526,7197,1198.0,nyinyir tolong bekal tahu ya wanita katolik wajib pakai tutup kepala,0.0
9527,7198,1199.0,keren mas survei bo rangkap koordinator cebong ya xf xf x x xf xf x x ntl nya dukung bani cebong nmantrraaaf xf xf x xa xf xf x xa,1.0
9528,7199,1200.0,gatot antek asing,1.0
9529,7200,1201.0,mantap nya terima sitip,0.0
9530,7201,1202.0,santai bro gue blok akun gue blok blok blok mahakam blok east natuna blok east kalimantan blok attaka blok kasur i don t car,0.0
9531,7202,1203.0,adi gaya kayak beruk supir tembak metromini masuk dewan wakil rakyat kampung,1.0
9532,7203,1204.0,suara narasi bela partai komunis indonesia,1.0
9533,7204,1205.0,aneh bebek ku transgender malam kandang betina jantan warna coklat hitam sehat sakit tangan,0.0
9534,7205,1206.0,acara takjil nama bom takjil,0.0
9535,7206,1207.0,barusan tonton film monster film alien wuornos oh my god sedih tau tulis google doang tau kisah buruk amp keluarga bikin hancur amp kerja seks komersial,0.0
9536,7207,1208.0,huhungannya bego lesbi anjir,0.0
9537,7208,1209.0,bunga bangkai,0.0
9538,7209,1210.0,dampak ekonomi putus jembatan babat saksi berita kini indonesia barat tvone amp streaming tvone connect,0.0
9539,7210,1211.0,menang kalah tanding niscaya menang harap usaha kerja xe x xa,0.0
9540,7211,1212.0,jalan akses velodrome pakai asean games hehe bijak gubernur sungguh pihak titit kuda,1.0
9541,7212,1213.0,kadang pikir orang licik dunia lesbi iseng alah lesbi serius bekal kalimat cewek cewek tau main hati cewek budak cinta laugh out loud,0.0
9542,7213,1214.0,sih islam nusantara kristen gereja kristen jawa gereja kristen indonesia,1.0
9543,7214,1215.0,percaya perempuan tau batas almarhumah militer didik anak muda asyik muda kaku batas norma salah kodrat atur keras agama,0.0
9544,7215,1216.0,aku ahok djarot gagal atas banjir orang kena banjir sibuk sidang nista agama,1.0
9545,7216,1217.0,tuan guru bajang belot arah dukung jokowi periode tekan asing proyeksi presiden,0.0
9546,7217,1218.0,cebong goblok intelligence quotient rendah xf xf x xe,1.0
9547,7218,1219.0,bego ah budek xf xf x x,1.0
9548,7219,1220.0,ahok jeruji demo rumah tahan demo jokowi amnesti grasi kasih lengser jokowi salamtahun,1.0
9549,7220,1221.0,sumpah pindah om bom diggy nih xf xf x x xf xf x x xf xf x x xf xf x x,0.0
9550,7221,1222.0,kali undang sih adi narasumber kampung,1.0
9551,7222,1223.0,cina babi cina maling usir cina uniform resource locator,1.0
9552,7223,1224.0,rakyat jawa barat cerdas inshaaallah dukung calon partai partai bela ahok nista agama uniform resource locator,1.0
9553,7224,1225.0,turun cina racist paham sejarah indonesia paham,1.0
9554,7225,1226.0,anjir hidup mana,0.0
9555,7226,1227.0,bodoh cerita cinta seperti nih tolol,1.0
9556,7227,1228.0,rumus luas muka limas xf xf x xc iya biar perjaka duda jihun orang sir neo fi pas masuk dfa tai first chingu dfa cecyl cantik banget alas masuk akademi jisun telur ayam kim,0.0
9557,7228,1229.0,jijik aku anak aku dukung prabowo pendeta setan,1.0
9558,7229,1230.0,ipar gue kristen jawa gereja rawamangun belah tip top,0.0
9559,7230,1231.0,orang nali gus mus ulama wejang wejang sejuk seru islam damai islam rahmat lil alamin percaya ganjar yasin,0.0
9560,7231,1232.0,asu benar soh orang kayak nih bani micin,1.0
9561,7232,1233.0,sok sekolah agama,0.0
9562,7233,1234.0,,0.0
9563,7234,1235.0,biang gaduh partai adil sejahtera sih percaya partai adil sejahtera kayak xf xf x xa beliau profesor tulis sok pintar sok kontra profesor beliau tuntut ilmu keliling dunia orang goblok goblok ya,1.0
9564,7235,1236.0,had sesuai ustaz kampung pru jomundi myundi,0.0
9565,7236,1237.0,bala bantu cebong xf xf x x xf xf x x,0.0
9566,7237,1238.0,xf xf x xpreloved merek amp merek top xf xf x x barang jual koleksi pribadi jual pakai hijab amp baju banyak crop trans esophageal echocardiografi pakai rawat amp riwayat peny,0.0
9567,7238,1239.0,pancasila islami kaum muslimin pancasila kristiani peluk kristen pancasila hinduisme peluk hindu pancasila buddha peluk buddha pancasila sumber agama,0.0
9568,7239,1240.0,mari lawan hancur rezim kocak jongos cina komunis,1.0
9569,7240,1241.0,bandara kertajati salah bukti sayang presiden jokowi masyarakat jawa barat januari jokowi kesini pancang tiang insya allah jamaah haji propinsi jabar berangkat bandara kertajati,0.0
9570,7241,1242.0,tuju bahasa umpama dekat al qur an pedoman tuntun pandu umat islam jalan koridor agama,0.0
9571,7242,1243.0,dangkal otak benci soeharto partai komunis indonesia,1.0
9572,7243,1244.0,bekal final abang none tingkat wilayah kota administrasi kabupaten balai agung balai kota wakil gubernur hadir kepala dinas parbud daerah khusus ibukota jakarta,0.0
9573,7244,1245.0,lihat orang acara sosialisasi asing efek kerja,0.0
9574,7245,1246.0,kes bom haha,0.0
9575,7246,1247.0,tomohon pusat ajar agama kristen katolik khusus doa meditasi bukit kasih suci indah tenang tomohon international flower festival nhen,0.0
9576,7247,1248.0,orang gila uniform resource locator,0.0
9577,7248,1249.0,aman sekolah katolik kristen ekstrem agama ajar rumah,0.0
9578,7249,1250.0,idola harun yahya zakir felix siauw cita kuasa dunia kalah yahudi rahmat alam semesta kali iya bumi,1.0
9579,7250,1251.0,kakak ya suka rendam pakai bunga bangkai,0.0
9580,7251,1252.0,saksi tumbuh organisasi dil milik klinik kelola langsung komunitas transgender xf xf xa xtimorpride uniform resource locator,0.0
9581,7252,1253.0,susilo bambang yudhoyono presiden gemuk ya restoran juta ya jaman jokowi,1.0
9582,7253,1254.0,kunyuk nya berani pulang cecunguk setia tunggu haha asli tertawa,1.0
9583,7254,1255.0,woyyyy bangsulll peang goblok anjirrrrr blok gueeee cukkkkk,1.0
9584,7255,1256.0,gembel nya jae xf xf x xc,0.0
9585,7256,1257.0,syaitan iblis ganggu suara azan hati bu suka nama,1.0
9586,7257,1258.0,maaf bang salah haha insyaallah iya bang orang hina ulama tawar bela nmudahan orang hina kayak si,0.0
9587,7258,1259.0,hutang bangun rata korupsi cebong erti begitu ya pret,1.0
9588,7259,1260.0,wajar cebong gila akibat bela sih kodok indonesia hancur lebur,1.0
9589,7260,1261.0,polisi republik indonesia benar tangkap prabowo hina presiden media sosial uniform resource locator hukum hina jokowi megawati,1.0
9590,7261,1262.0,culun lucu gaya nkamus,0.0
9591,7262,1263.0,bang mardani ngeles sangking aku hasil kerja nyata jokowi ambil alih jokowi proyek mangkrak tang gubernur aher alhamdulillah tang jokowi butuh p,0.0
9592,7263,1264.0,indonesia resmi jaring,0.0
9593,7264,1265.0,diam lu cina keparat,1.0
9594,7265,1266.0,jeblos jonru respon cepat gilir kubu victor laiskodat ampyuuunnn manusia calon pilih kepala daerah,0.0
9595,7266,1267.0,buka bohong jokowi laku rakyat pantas tipu jadi pimpin,1.0
9596,7267,1268.0,dasar fakta sejarah jokowi mundur jatuh musuh umat islam,1.0
9597,7268,1269.0,wkwk cebong dungu bicara cebong onta cangkemmu xf xf xa xa,1.0
9598,7269,1270.0,jalan tapi nauli sunggal aspal ekonomi breaking news sektor riil,0.0
9599,7270,1271.0,heboh ada tas sembako bantu presiden sedot anggar dapat belanja negara rupiah miliar badan awas pilih,0.0
9600,7271,1272.0,indah cocot partai adil sejahtera bicara ketua kayak bencong gaya bicara aduh sadizzz,1.0
9601,7272,1273.0,bicara ulama mengatasnamakan syar i haram,1.0
9602,7273,1274.0,zalim kroni kroni megawati menang zalim kroni kroni daur ulang sejarah,1.0
9603,7274,1275.0,salah pilih gubernur usung isu sara,1.0
9604,7275,1276.0,amien tuduh prabowo dalang rusuh,1.0
9605,7276,1277.0,mohon bantu teman daerah tenaga kerja indonesia bandung toko srikandi kalung sp lantar galak susah dekat tangan uniform resource locator,0.0
9606,7277,1278.0,kaum bani kampret sumbu pendek hidup bumi datar,1.0
9607,7278,1279.0,seram teh main setan wkwk,0.0
9608,7279,1280.0,salah kafir nainggolan ajak tonton film kafir panggil bang lai keok belgia,1.0
9609,7280,1281.0,nakal polisi buat kuat animo umat islam lengser jokowi,1.0
9610,7281,1282.0,selamat koperasi nasional koperasi landas ekonomi bangsa pelihara tumbuh kembang ancam praktik kartel asing xf xf x xae xf xf x xa,0.0
9611,7282,1283.0,jaga stabilitas politik aman hemat uang negara saran pilih kepala daerah pilih badan musyawarat desa badan musyawarat desa non partai dewan wakil rakyat daerah transaksional,0.0
9612,7283,1284.0,mata picek,1.0
9613,7284,1285.0,kira orang orang kayak karang fiksi anjir,0.0
9614,7285,1286.0,dua doang kayak lesbi,0.0
9615,7286,1287.0,presiden jokowi gamelan sekolah presiden joko widodo gamelan,0.0
9616,7287,1288.0,negara teroris mayoritas buddha,1.0
9617,7288,1289.0,hilang budaya malu laku hendak bukhari,0.0
9618,7289,1290.0,negara genting defisit jokowi lengser rakyat jokowi lengser retweet,1.0
9619,7290,1291.0,perintah kota manado raih harga best emergency ekonomi,0.0
9620,7291,1292.0,tinggal bulan anies copot jabat gubernur daerah khusus ibukota lantar kunjung,1.0
9621,7292,1293.0,meh cocok sube wa off telepon angkat dasar berengsek,1.0
9622,7293,1294.0,gue teisme agnostik bos gue islam turun ayah but nikah cewek katolik ibu katolik puasa etc salat malas ibadah sih paham tuhan ya situ mang male,0.0
9623,7294,1295.0,kampret merah uniform resource locator,0.0
9624,7295,1296.0,usir duta myanmar,1.0
9625,7296,1297.0,ikea furniture stan ngakak banget tai,0.0
9626,7297,1298.0,new post presiden jokowi sorot minim promosi asi games has been published on warta online,0.0
9627,7298,1299.0,huhu kim bum plot twist banget sumpah rela monyet benar biar monyet pindah on eh tau monyet berani dekat tau,1.0
9628,7299,1300.0,jadi perkara temu dokumen disket email sebut libat tokoh hendardi alex widya siregar sofyan wanandi surya paloh yayasan prasetya mulia kumpul konglomerat tionghoa,0.0
9629,7300,1301.0,bambang soesatyo kuat politik ajar sistem laksana pilih kepala daerah langsung sistem lanjut manfaat masyarakat,0.0
9630,7301,1302.0,oh anies konon beliau buyback indosat stop impor bikin mobil esemka swasembada pangan reformasi tani juta lapang kerja puskesmas stop uji nasional jabat ekonomi dolar usut munir,0.0
9631,7302,1303.0,tangkap ustaz bajing uniform resource locator,1.0
9632,7303,1304.0,cinta buta cinta buka mata,0.0
9633,7304,1305.0,broken time ih muda nih tolong broken korang do cinta monyet korang nak achieve your freakin goals though,0.0
9634,7305,1306.0,moga kuat goda menghadang amin,0.0
9635,7306,1307.0,depan setan dungu nih burittt,1.0
9636,7307,1308.0,haha habis kena kidnap laptop ku kejam belanja coffee bean ku maaf xf xf x x hazelnut coffee whip cream nama ku salah eja mesti lanja double xf xf x xc,0.0
9637,7308,1309.0,kontras ikut radikal intoleran,1.0
9638,7309,1310.0,karantina kamar gas racun kayak nazi basmi yahudi mas,0.0
9639,7310,1311.0,indosat celeng jancuk bikin bintang gue turun babi bajing,1.0
9640,7311,1312.0,komunis melulu ditii bahas bantai berontak antek teroris nyata,1.0
9641,7312,1313.0,sarap nih dukung prabowo,1.0
9642,7313,1314.0,peduli sulit hadap senyum orang idiot chanyeol exo k,0.0
9643,7314,1315.0,marah marah nete,0.0
9644,7315,1316.0,kayak sipit xf xf x x,0.0
9645,7316,1317.0,barusan saudara jarang ketemu mampir rumah antar undang basa basi sebentar bilang kurus sih sakit gue langsung he makan bilang oh ku gendut bilang,0.0
9646,7317,1318.0,tukar kembali produk gratis kembali barang konsumen barang rusak cacat produksi layan garansi nhauzminiquiz hazid,0.0
9647,7318,1319.0,on the way bom korea utara,0.0
9648,7319,1320.0,sarap desember gemblung nih,0.0
9649,7320,1321.0,buku langka tarich agama islam h o si tjokroaminoto halaman hard cover harga minat,0.0
9650,7321,1322.0,kirim sms malu hhhh bangkai kesal gue,0.0
9651,7322,1323.0,tai isi banci ya,1.0
9652,7323,1324.0,bimbing ulama kibar ahlusunah kokoh sabar al hak asy syaikh saleh al fauzan hafizhahullah orang sabar jalan allah agama hak sunnah,0.0
9653,7324,1325.0,hubung partai komunis cina rezim antek antek asing,1.0
9654,7325,1326.0,kafir bodoh bengap terang pon x paham patut kafir,1.0
9655,7326,1327.0,anies super gubernur kunjung maroko good,0.0
9656,7327,1328.0,save komisi berantas korupsi tolak rekomendasi amp bubar panitia khusus angket komisi berantas korupsi tanda tangan petisi uniform resource locator via,1.0
9657,7328,1329.0,rabi israel orang kulit hitam xe x xcmonyet xe x xd picu kecam keras uniform resource locator,0.0
9658,7329,1330.0,sahkan rancang undang undang masyarakat adat,0.0
9659,7330,1331.0,eh adaaa cek toko belah xf xf x x maaf ya tonton film klasik indonesia tokoh kristen nspiritofdiversity,0.0
9660,7331,1332.0,memek bulu mantap jilat,0.0
9661,7332,1333.0,sih nih dosen azan break cerocos mulu kunyuk,1.0
9662,7333,1334.0,albeeinstein bicara umur alami cacat otak daya pikir lambat,0.0
9663,7334,1335.0,arab saudi jajah yaman rumpun bangsa izrail jajah palestina orang yahudi turun arab tentara israel muslim islam agama,0.0
9664,7335,1336.0,anjir,0.0
9665,7336,1337.0,xf xf x xa pandang freezer kosong xf xf x xa papa along your ganteng ate all the ice cream last night xf xf x xa oh dear lord xf xf x x xf xf x x batin ampun steven bahasa anak anak kacrut,0.0
9666,7337,1338.0,tangkap sih gerung nista kitab suci agama,1.0
9667,7338,1339.0,bual nih jokowi bicara mulu uniform resource locator,1.0
9668,7339,1340.0,mending presiden kerja nyinyir kaum gunting pita jujunganmu presiden bangun infrastruktur utang utang rakyat mending jokowi ter,1.0
9669,7340,1341.0,najis om om inggu,1.0
9670,7341,1342.0,sipit tangan balik lago wkwk,0.0
9671,7342,1343.0,sih cewek bilang gue badan rumah gue sih guru agama gue langsung suruh anak anak ambil air air baca baca siram pohon nangka cewek langsung sadar bawa,0.0
9672,7343,1344.0,cebong tahu tolol lari nyata xf xf xa xa,1.0
9673,7344,1345.0,eh dongok nama tackle injured debut main nya kasar cidera wkwk heran otak,1.0
9674,7345,1346.0,preman kampung monyong putih kasih panggung rusak acara enek lihat,1.0
9675,7346,1347.0,ih manusia homo anjir geli gue,0.0
9676,7347,1348.0,sedih sih vavang tampan mata sipit resign senang bau bau senang hinggap hidung,0.0
9677,7348,1349.0,kondisi ekonomi nasional batas ganti kuasa perintah ambil langkah strategis keluar undang undang modal asing undang undang no freeport,0.0
9678,7349,1350.0,rezim buruk semenjak indonesia merdeka,1.0
9679,7350,1351.0,tau bego ajar maki goblok goblok,1.0
9680,7351,1352.0,gereoe coli teman pas tidur eh crot kontol smp kontol sma titit gereoe titit smp titit sma chiforchi sange xe x xa,0.0
9681,7352,1353.0,baik oleh dari paruh usia jalan teman partai adil sejahtera rampas rezim,0.0
9682,7353,1354.0,news scarlett johansson undur film rub and tug peran gembong jahat dante teks gill scarlett johansson hujat kritik peran tokoh transgender anggap harga,0.0
9683,7354,1355.0,hidup ibnu maktum kenal orang cinta allah rasul nya riwayat tinggal rumah wanita yahudi hati sayang mulut henti hina orang cinta,0.0
9684,7355,1356.0,presiden boros foya foya rakyat derita jokowi presiden pilih taipan cc ganti presiden,1.0
9685,7356,1357.0,timbal balik tenaga kerja asing min cepat pulang tolong,0.0
9686,7357,1358.0,orang orang kafir ahli kitab orang orang musyrik tinggal agama bukti nyata,0.0
9687,7358,1359.0,susah banget cari minat budaya indonesia korsel gilir temu sumber akurat,0.0
9688,7359,1360.0,kondisi ekonomi nasional batas ganti kuasa perintah ambil langkah strategis keluar undang undang modal asing undang undang no freeport,0.0
9689,7360,1361.0,buya eson substansi baca qur an hayati bumi pesan qur an islam rahmat alam tes baca lihat track record set,0.0
9690,7361,1362.0,sakit panik alami kaum begundal kampret bongkrek prabowo presiden panik lanjut jokowi periode,1.0
9691,7362,1363.0,pura pura lupa taplak orang,0.0
9692,7363,1364.0,tenaga kerja asing hina bos indonesia jajah lemah x perintah mu ganti presiden ganti presiden ganti presiden,1.0
9693,7364,1365.0,beliau hebat rezim beliau kroasia lolos final piala dunia kalah inggris skor rupiah kerja kerja kerja,0.0
9694,7365,1366.0,komisi berantas korupsi tangkap koruptor komisi berantas korupsi gagal bubar serah polisi jaksa,1.0
9695,7366,1367.0,april raden mas panji sosrokartono kakak ra kartini lahir pelemkerep mahyong jepara jawa wartawan perang terjemah momen momen sejarah dunia tutup hidup ilmu batin,0.0
9696,7367,1368.0,kuat ekonomi daerah reklamasi distrik bisnis labuh bahan lonjak ekonomi fenomenal tumbuh indeks harga saham gabung,0.0
9697,7368,1369.0,haha alah bodoh takut iv ekgy iya suh mu nyanyi kagu kalo je odo,0.0
9698,7369,1370.0,sih hina al qur an penjara penjara ahok penjara ahok,1.0
9699,7370,1371.0,anut islam garis keras omong mendem kencing onta,1.0
9700,7371,1372.0,agama islam lupa rakaat nya malas an ya,0.0
9701,7372,1373.0,mumpung gue puasa ngentot,1.0
9702,7373,1374.0,partai demokrasi indonesia juang gencar serang komisi berantas korupsi bubar partai demokrasi indonesia juang dukung jokowi jokowi jokowi,1.0
9703,7374,1375.0,bank dunia percaya indonesia utang indonesia bagus bangun indonesia kelak ganti rezim rezim pikir ulang korupsi indonesia bayar,0.0
9704,7375,1376.0,ganti nama biar cocok mulut sampan onta kencing,1.0
9705,7376,1377.0,asyikmnang asyik ulama,0.0
9706,7377,1378.0,mantap mantap bilang perintah anti islam nih nih bukti ulama santri,0.0
9707,7378,1379.0,era komunis biar kembang,1.0
9708,7379,1380.0,prabowo lucu lawak novel fiksi ghost fleet lucu zul bego xf xf x x xf xf x x,1.0
9709,7380,1381.0,sekolah antek paman bro kurikulum wajib trump salah pegang saham freepomcmoran incorporate,0.0
