,Unnamed: 0,Tweet,label
6823,824,ya nih kualitas kader buta sejarah goblok tolol salah perintah sumbang bangsa mikir sapi ladang tumpang makan doang,1
6824,825,orang jaman tau pisang obat pusing xe x x amat monyet pusing,0
6825,826,tim anies sandi ya perlahan bau harum cium orang orang tim ciduk,1
6826,827,bunga bangkai xf xf x x,0
6827,828,alay banget tai tentara ngewe banget sih tentara ina gue malu,1
6828,829,bacot kampang,1
6829,830,jilat pantat asing,1
6830,831,inkonsistensi lucu,0
6831,832,xe x xcmaju anjing fanny babi sakit perut gelak xf xf xa xa uniform resource locator,1
6832,833,gue bilang anjir bagus,0
6833,834,wkwk geblek banget,1
6834,835,ulama abal puas misi capai lengser jokowi naik sih prabowo ahok antara doang,1
6835,836,onta paham online online,1
6836,837,ya uang tabung anjir tabung daun,0
6837,838,indeks harga saham gabung buka kuat level,0
6838,839,eh kunyuk embat dana umrah diam bagi ya,1
6839,840,nrp bacot banget,1
6840,841,suka pamer orang peduli pamer puji dapat kampung,0
6841,842,kartini iriana kumpul istri menteri gubernur istana bogor,0
6842,843,foto doang anak idiot kayak xf xf x x xf xf x x,1
6843,844,gilasih kimia organik kemarin gue modal gambar struktur doang benzena angkat tangan gue bangkai puter puter nya setan,1
6844,845,jokowi otoriter diktator represif orde gue rindu soeharto gue duit tinggal kerja kerja kerja,1
6845,846,negara dunia cengkeram komunis asia tenggara negara jatuh tangan komunis,0
6846,847,pakai chara tuyul ngecamp ya greget pakai mod kena banned wkwk,0
6847,848,bani oplos bikin demo nih by the way kitab umat islam lo,1
6848,849,sampa kolong tol orde gubernur geb anis kerja ya bro presiden ganti soeharto sekolah dasar kerja ya kerja iya enak bacot,1
6849,850,partai demokrasi indonesia juang beber ongkos rogoh partai demokrasi indonesia juang carter pesawat jokowi dasar korupsi uniform resource locator,1
6850,851,orang paham bicara gue fangirl antek antek,0
6851,852,lowong calon pegawai negeri sipil derajat diskriminasi perintah jokowi,1
6852,853,ahoker takut mati salat tenang abu janda ustaz gadungan salat ahoker jokower,1
6853,854,xl culun buh,1
6854,855,cepat cepat anak kakak lucu sipit hehe xf xf xa xa xf xf xa xa,0
6855,856,anak cucu anut agama yahudi nasrani,0
6856,857,suruh pakai mata uang cina suruh pakai produk produk kw cina suruh ajar bahasa cina suruh bantu cina pribumi negara tumpah darah pribumi woiiii mimpi ganti presiden,1
6857,858,kalah kuasa media cukong sembako pilih kepala daerah jakarta menang daerah tinggal sih raja hutang partai politik korup komisi berantas korupsi cukong koruptor bantu likuiditas bank indonesia rupiah triliun bandar narkoba tenaga kerja asing cabut subsidi rakyat banc,1
6858,859,oh ngewe mamak lahir hasil inses mamak ih banci sih ibu ngewe laku anak haram kayak seram ya hater perintah ter,1
6859,860,gila mentang mentang anak,0
6860,861,levai kompas media indonesia kompas aiman show lebai wawancara tetangga teroris sekolah rumah nini kompas media kristen gereja hobi,0
6861,862,pintar nih rezim serah kerja anak tk pintar main mobile legend bapak bo ongin congor,1
6862,863,kepung kantor jakarta,1
6863,864,bunuh munir era ya kakak bin nya ya pilih presiden tim sukses jokowi,1
6864,865,mati bom kelas,0
6865,866,transaksi non tunai indonesia rekam asing behaviour masyarakat baca nixon nngobroltempo,0
6866,867,beda nya adid aidit aih dasar jongos jokowi,1
6867,868,bayang potong adegan mana kesal isi lapor kacau kayak edit gue ejek gue bajak gebetannya biar sih kunyuk uniform resource locator,1
6868,869,ikat keluarga mahasiswa ajar indonesia unsur noda agama puisi ganjar,0
6869,870,iya ahok pimpin pantas nista agama penjara,1
6870,871,masak wakil rakyat contoh rakyat bayar tagih listrik listrik bayar salah jokowi tingkat ekonomi lesu amp fadli zon bayar listrik,1
6871,872,setya novanto sangka hakim takut siram air keras mati dadak amerika uniform resource locator,1
6872,873,cewek cewek nih cape cape dandan jam jam cowok bilang suka polos xe x xa,0
6873,874,hati hati kali usir ahmadiyah kristen susul buddha hindu sunni usir,1
6874,875,suka ngentot mentok uniform resource locator,0
6875,876,alex untung tuduh antek cina partai komunis indonesia haha,1
6876,877,perintah bastian lengser jokowi halang halang aksi bela islam,1
6877,878,bodoh bego,1
6878,879,enak ngentot sayang,0
6879,880,cisol modar,1
6880,881,jam anjir wkwk,0
6881,882,iya kontol manis,0
6882,883,lae makan bawang putih hasil impor asing by,0
6883,884,duduk dewan wakil rakyat mantan menteri komunikasi informasi posting hoaks hadehhh doa jokowi endut gagal paham,1
6884,885,ide brilian motivasi pegawai negeri sipil semangat kerja samping jam dinas,0
6885,886,tidur menit dorong wajar cover lagu sinting,0
6886,887,bilang teman beli tiket mending belikan nih bensin gue dongok nih motor isi pakai air,1
6887,888,saban ios hebat tiada beli iphone harga yahudi akhir kecewa,0
6888,889,cebong tolol klimaks berita hoaks,1
6889,890,gue tk swasta katolik pas negeri kenal anut agama katolik wali kelas gue bilang oh non muslim gue balas iya bu katolik balas iya non muslim,0
6890,891,horeeee salah cebong paman kabar om,1
6891,892,baris anti antek asing koar nyata aksi bicara kuat jokowi,0
6892,893,muka kayak pantat monyet beruk celeng,1
6893,894,link nih asli indonesia tonton ngaceng unduh full video xe x xa,0
6894,895,bacot sih cebong bangsat,1
6895,896,rupiah prediksi hambat kuat sentimen pos,0
6896,897,banting gadget eeee shopeenya kacrut xf xf x xa,1
6897,898,pilih aplikasi bentuk doa lintas doa allah hidayah sakit sadar salah rela oleh doa baik lisan,0
6898,899,negara jerat utang bijak boros ganti presiden presidenbaru perintah anggar rupiah gaji dosen asing,1
6899,900,bani kampret ya nafsu kuasa korupsi jemaah kader partai adil sejahtera gubernur sumatra utara,1
6900,901,bangun makan tai makan tidur tonton,0
6901,902,mantan menteri ekonomi maritim nilai presiden ganti jokowi selamat bangsa lengkap pilih presiden,0
6902,903,inti partai adil sejahtera mesti salah benar salah otak cebong ganti presiden,1
6903,904,anjing komunis gonggong sahut,1
6904,905,by the way adik gue putih banget orang sipit astagfirullah untung pesek,0
6905,906,memek basah nih bang abang masuk tahan ah ah ah,0
6906,907,eh bangsat benar nih jaring keparat kerja sih kerja bangsat mahal doang fasilitas kayak anjing babi,1
6907,908,helikopter isi warga negara cina jatuh morowali sulawesi euy sabar ganti presiden,1
6908,909,aku muslim tonton bola kafir haha munafik jokowi gue full bulan tonton bola kecuali timnas persija berak mencret tong,1
6909,910,bego pakai tag gue,1
6910,911,siapa buaya,0
6911,912,presiden cebong jokowi,1
6912,913,gue taplak meja warung tagih,0
6913,914,horor senyum seringai orang asing,0
6914,915,etnosentrisme sikap anggap budaya milik anggap rendah budaya,0
6915,916,iman tipu hukum halal demo kaum bani micin,1
6916,917,kosong masjid jemaah khas ala komunis xf xf xa x,0
6917,918,tanu usir cina,1
6918,919,nih platipus idiot kasih udara,1
6919,920,al alquran alkitab kitab suci dukung bela kitab suci lawan orang ateis rocky,1
6920,921,bodor pas setan baju hitam nya muncul dekat rumah sih pakai payung xf xf x x setan takut gerimis,0
6921,922,sih bani taplak kalimantan barat terima kalah cundang perang ya nih calon gubernur porno dukung,1
6922,923,tukar cincin makan sipit mata belok mata ron sipit,1
6923,924,sungguh takjub dulunya orang asing seperti,0
6924,925,mahal haha harga yahudi,0
6925,926,referensi ustaz mutu ya ustaz nya kalang coba referensi nya ustaz syafiq riza ustaz bachtiar nasir ustaz tengku zulkarnain kakak gym k,0
6926,927,tau presiden ekonomi he he pilih menteri ekonomi ya,0
6927,928,riset rugi makro ekonomi akibat konsumsi rokok indonesia capai rupiah triliun,0
6928,929,kitab suci fiksi demo pilih kepala daerah daerah khusus ibukota bela,0
6929,930,inti cina pandang negatif sayang cina cina indonesia kena imbas masyarakat sensitif cina partai komunis indonesia partai komunis indonesia kampanye andal kubu abang,0
6930,931,rezim komunis ayo hak rakyat tentu pilih pimpin negeri hak tangan rakyat ri xe xc xa xf xf xf xbbparpol lawan rakyat ri hak kuat xe xc xa xf xf xf xbb xf xf,0
6931,932,am,0
6932,933,maaf lupa bilang peran ww orang desa dokter seer sihir maaf iya no,0
6933,934,pilih cebong otak intelligence quotient kolam,1
6934,935,ampas makan makan nun,0
6935,936,rujuk sempak deh ruang gerak radikalisme teror batas bilang anti islam otak kotor onta,1
6936,937,bangsa bajing anjing babi goblok,1
6937,938,polemik majelis ulama indonesia serang ulama kh bachtiar nasir,0
6938,939,halo sih lele rien moga langgeng ya dijauhin rebut laki orang antek antek nya sayang erti ya xf xf x xc xf xf x xc naelienstmensive,0
6939,940,media asing mainstream berita dapat suara kiai ulama garis lurus dengar skala nasional nsavenu,0
6940,941,waspada upaya ahoker antek komunis media pecah belah umat islam aksi aksi,1
6941,942,udik banget sih iya ta wan,0
6942,943,biar budaya asing rusak bineka salah bentuk budaya indonesia toleransi harga rakyatmaujokowi jokowiperiode vivjokowi jokowilagi salamperiode stop hoaks hoaks ttapjokowi,0
6943,944,fakta november pbb tuju mandat britania raya palestina resolusi pbb dukung negara negara tolak netral wilayah tanah palestina pecah belah yahudi,0
6944,945,balita tau panik anak kena ruam asi ruam popok biang keringat luka darah jedot bisul koreng eksim siram air minyak panas gatal panik bunda sedia gamat spray mg solusi band,0
6945,946,tugas berat badan narkotika nasional sadar muslim salat aji zikir ekstasi,1
6946,947,program keluarga harap super cipta lengkap program keluarga harap program keluarga harap kembang presiden jokowi program keluarga harap super gus ipul puti,0
6947,948,sentul kawasan prabowo habis jatah ya asyik,1
6948,949,taksub perintah corak demokrasi demokrasi cipta yahudi zionis hak muka bumi demokrasi cetus huru hara contoh isu tuntut hak go,0
6949,950,polisi amp xfe copot tenda becak tulis ganti presiden uniform resource locator,0
6950,951,situ erti undang undang kriminal anak anak hina presiden umur penjara anak cina ancam bunuh presiden apa lucu super tolol waras otak,1
6951,952,mabuk kencing onta ya brow xf xf x x xf xf x x xf xf x x,1
6952,953,dear perhati konsep argumen sih jauh konsep aidit partai komunis indonesia konfrontasi masjumi xf xf x x xf xf x x xf xf x x audrey kah,0
6953,954,omong berak kasihan,1
6954,955,haha gue saran show topeng monyet keliling kampung bapak dongok monyet xf xf x x xf xf x x,1
6955,956,muhasabah jap no,0
6956,957,kancah politik alir budaya politik perilaku politik faith ambil buku kang syaikhona karya adi siregar alumni sekolah akuntansi negara asy,0
6957,958,praktik monopoli praktik nepotisme hubung kerabat gubernur daerah khusus ibukota ahok lawyer salah merek,1
6958,959,masuk zat biar rps nrp sinting rekayasa perangkat lunak nrp lambe uniform resource locator,0
6959,960,serang perang twit kubu tel kader golkar kenal konsultan politik anies sandi,1
6960,961,finansial ajak tenaga kerja indonesia laku usaha mikro tengah positif tenaga kerja indonesia laku usaha mikro tengah uniform resource locator uniform resource locator,0
6961,962,lindung allah goda setan kutuk sebut nama allah maha asih maha sayang,0
6962,963,presiden threshold upaya rezim tahan kuasa cenderung otoriter,0
6963,964,front bela islam renovasi masjid ahok kafir kristen urus masjid hubung,1
6964,965,ya simpul dungu bingung iya makhluk kayak cebong urat malu otak mampat dungu ketulungan kasihan turun,1
6965,966,teman ttman teman titit masuk xf xf x xad,0
6966,967,biadab perempuan iblis,1
6967,968,jamu last super kristen salah murid yesus khianat yudas orang duduk kursi yesus salib jumat konon jumat hawa goda adam buah larang,0
6968,969,ulama jawa barat silaturahmi presiden jokowi temu singgung pilih presiden bahas,0
6969,970,senang bela ahok nista alquran akan milik ghirah agama dahulu tobat sesat bela nista agama,1
6970,971,sa pasal kerja kerja aduh sa umban babi,0
6971,972,ngentot cium manja ah idam banget top uniform resource locator,0
6972,973,cap gome halaman masjid tablig akbar halm gereja ahok hina alquran cornelis usir ulama etnis cina partai komunis indonesia pancing perang,1
6973,974,kenal glamor anjing home mana tai agency anjlok nya bacot kaca,1
6974,975,ya deh titit sen mual,0
6975,976,perempuan berengsek laki laki mata hati tutup,0
6976,977,begitu jilat aku muslim agama hina amp nista sih ahok cangkem diam ahok kenang kaum jilat kayak,1
6977,978,anjir gue bencong,0
6978,979,saran cepat bangun koalisi umum calon presiden calon wakil presiden nya ketua tuan guru bajang rr aher gatot am agus harimurti yudhoyono inisial sepakat kuasa rebut perintah rezim bareng bareng deh,0
6979,980,hujan udik mendung anak pakai kerudung mata lirik bacot,0
6980,981,jaga tokoh islam panik damping terima nyata,0
6981,982,hebat curut belah machiaveli,1
6982,983,,0
6983,984,catat hari menantu sinting lakban laki banget lakban definisi df xf xf x x xf xf x x xf xf x x xf xf x x,0
6984,985,coba gereja katolik pakai air suci xf xf x x,0
6985,986,opini sesuai dakwa terorisme dapat ruang publik publik percaya opini kali kontra aksi bom surabaya,0
6986,987,perang cina usir cina bumi indonesia,1
6987,988,zul xf xf x x xf xf x x lembar softex bilang harga congor zul xf xf x xc,0
6988,989,lurus persepsi alat politik tekan lawan politik jokowi dukung memang presiden lindung orang masalah hukum surat pemberitahuan tahun sms hati jaksa agung tau uap partai satu indonesia badan rusak,0
6989,990,fahri hamzah usir dewan wakil rakyat,1
6990,991,harap panji politikus haus kuasa anies sandi no,1
6991,992,duhhh banci media sosial murid napi kali bui ya rumpi banget kayak junjung cong bencong mbok ya adab kayak residivis mentang guru mantan residivis kali b,1
6992,993,susilo bambang yudhoyono pura pura sakit,1
6993,994,cina bantu palestina palestina timur tuju counter israel,0
6994,995,sing sabar kawan terkadang capai baik butuh korban orang km kasih km juang belenggu rida nya cacat tur iya bagus sukses oke sing antre koe,0
6995,996,iya anjir gue cewek tonjok,0
6996,997,nih sih congor onta bego goblok ya suara congor onta luuu corong polisi republik indonesia njaaaaaaaaaancuuuuuuuuuuk,1
6997,998,op rohingya kristen bunuh muslim afghanistan yahudi bunuh muslim palestina dunia muslim teroris,1
6998,999,oh iya gays malam admin ml video crot nya tebak kontol admin ngentot lokal gay gay cirebon pej xe x xa,0
6999,1000,bodoh perangai matang langsung ingat nih perangai ubah,0
7000,1001,ekonomi tumbuh duga gerak turun rezim bikin ulah politik medan politik kelola duit pergi cari,0
7001,1002,xe x xmaju anjing xe x x nih gaya ah orang reply gung gung gung gunggg,1
7002,1003,jaman mil kayak berlusconi era cina,0
7003,1004,syukur atuh pamer twitter goblok,1
7004,1005,taplak meja bani taplak inus,1
7005,1006,butuh cowok kontol gede hangat musim hujan horny ah hawa bikin ngentot ya sayang xf xf x x retweet nger xe x xa,0
7006,1007,komentator dungu ya bro dungu nya otak haha,1
7007,1008,umat,0
7008,1009,bokep indonesia ngewe,0
7009,1010,alay tai kayak bocah sekolah dasar wkwk,1
7010,1011,just in case missed it budaya tradisi petik pari beras hitam warga tani dukuh purworejo keluarga sutojayan kabupaten blitar moga inspirasi lestari tradisi panen raya via,0
7011,1012,ustaz bawa politik tampak dungu,1
7012,1013,bodoh urus serah lgbt kayak ateis kayak pandang liberal komunis rusak lingkung buang sampah sembarang ku dukung xf xf x x,0
7013,1014,orang munafik diri salat diri malas riya hadap manusia,0
7014,1015,ah tertawa gue,0
7015,1016,jongos jongos nya jokowi kayak cacing panas wkwk,1
7016,1017,gaul ya bro gaul ya wkwk khianat coy sakit telor kencing onta tai babi suka suka bro intelligence quotient kolam bro haha,0
7017,1018,bilang bawa agama maksud manfaat islam samping kristen,0
7018,1019,anak bangsawan cendekiawan tumbuh kembang menantu presiden psikologis prabowo orang pride nya bangga leceh,0
7019,1020,ajar cinta budaya kesusasteraan,0
7020,1021,mbsb proses biaya rumah milik rm miliar,0
7021,1022,dalil hadis susul ijma amp qiyas hukum akal ketemu barang makna larang bakar sampah kubur produk qiyas ibnu mas xe x xud ra xe x xmnyakiti jenazah orang mukmin,0
7022,1023,impor daerah khusus ibukota sepi sepi osang asing,0
7023,1024,santai mas kualitas gubernur amp wakil gubernur modal saracen ya kayak sampah,1
7024,1025,heran dukung jokowi polemik film gs partai komunis indonesia aneh lari jalan mundur,1
7025,1026,kopi susu kapal api saset gula bungkus seduh pakai air panas bungkus susu koperasi terna bandung selatan madu campur masuk plastik masuk freezer jam ampas kopi beku nyaring,0
7026,1027,tai romi penuh tab mention gue nih can t contain that many monyet shower at once xf xf x xad xf xf x x,0
7027,1028,gue takut teh teman main setan wkwk,0
7028,1029,anjir habis bersin bude,0
7029,1030,suka memek,0
7030,1031,pasang suami istri saleh salihah aji iya main bareng pubg untung maki pasang suami istri yahudi xf xf x xa xf xf x x xf xf xf xbb xe x xd xe x x xef xb xf xf xf xa xa xf xf xf xbb xe x xd xe x,0
7031,1032,cewek bilang cowok berengsek salah gue tipe cowok berengsek gue cowok bajing p,0
7032,1033,oke barusan banget malam jumat workout kecil kamar tidur pas angkat angkat kaki dengar suara samar samar kayak tertawa doooong mampus,0
7033,1034,mardani presiden presiden manusia homo indonesia juragan xf xf x x xf xf x x,1
7034,1035,buddha teroris uniform resource locator,1
7035,1036,bencong ivan percaya aduh kakak nya rebut laki orang bangga ya iya bilang hidup jujur dese hobi boboin lekong mulu saban bal,1
7036,1037,rela bagi ribu juta elf bahan dunia xe x xd e l f cina,0
7037,1038,ya nama panasbung,0
7038,1039,waspada letnan jenderal purna suryo prabowo situasi situasi jelang gs partai komunis indonesia uniform resource locator,1
7039,1040,wkwk tolol,1
7040,1041,nama cari gampang aman dalang kendali hukum mati logika mana anggap teroris kelas xe x xckakap xe x xd awas super ketat kendali bom mana deteksi,0
7041,1042,katekismus gereja katolik ajar tubuh bait allah perihal dosa tato minum keras relatif tradisi etnis dosa landas niat destruktif,0
7042,1043,muuuaaak lihat muka sih tk kepret rr go publik,1
7043,1044,ngentot seru,0
7044,1045,anak pacar tonton anak kuliah pacar laptop,0
7045,1046,bapak ateis seram sih,0
7046,1047,dungu lio evakuasi korban becus salah orang logika cebong goblok bangga,1
7047,1048,cina racist biar cina kuasa dominasi ri lihat cina singapura usir melayu kampung,1
7048,1049,mata picek,1
7049,1050,akun tulis hikdun kolom cari twitter enter muncul isi akun klik more option,0
7050,1051,woiii goblok produk kafir anjing pakai muslim promosi negara muslim tolol nih orang banyak tel sperma cebong ya muka tampang copet bacot amplas gih muka pakai parut biar gante,1
7051,1052,sih suka korea pop plastik sipit ganteng he sih suka barat lokal mata nya belo well means everyone has their own taste,0
7052,1053,bang bicara partai komunis indonesia otk,0
7053,1054,massa kerumun malam sengaja provokasi rusuh ciduk lempar tuding perintah pro komunis ah basi,1
7054,1055,dukung orang buang sampah sembarang nih orang proteksi laut rakyat indonesia ijazah nya beli,1
7055,1056,sih nenek nenek mulut jembut oceh melulu sedak bulu jembut mati nek,1
7056,1057,then last rumah rumah hindu patung rumah buddha tokong rumah islam that si it point paham islam lihat amal,0
7057,1058,indekos jam pagi teriak tonton bareng indekos suara laki bawa cewek mulu gue doang xf xf x x xf xf x x xf xf x x gue pe,0
7058,1059,xf xf x xa xf xf xf xbb teman habis lihat ceramah youtube pimpin laki ya xf xf x xa xf xf xf xbb iya agama gue laki pimpin xf xf x xa xf xf xf xbb ooo,0
7059,1060,mahasiswa teriak anti soeharto orde baru dukung jilat pantat sisa antek soeharto,1
7060,1061,prediksi jatuh orang warga cina ganti presiden,1
7061,1062,negeri sontoloyo status hukum nya,1
7062,1063,astaga sewa pecun,0
7063,1064,jaja perintah kabupaten kebumen jawa kamar dagang industri asing bahas kawasan industri camat tanah negara asing ncc,0
7064,1065,anak partai komunis indonesia partai komunis indonesia,0
7065,1066,ce ayo masuk mbikoz orang tionghoa indonesia tempur jawa timur mulus guling belanda kualitas twit,0
7066,1067,anjir dosa gue tai wkwk,0
7067,1068,anak mc donalds anjir bobrok idiot kampung malu malu marah sayang bikin ku tertawa wkwk,1
7068,1069,dit abang kasih rahasia bang bim main kak chaca adit eh dit serius dengar abang gue izin maincraft deh tante jani bang bima berisik banget dasar bocah kampret uniform resource locator,1
7069,1070,lo cebong ya,1
7070,1071,plt gubernur bengkulu rohidin mersyah hadir upacara bangsa badan nasional tanggulang terorisme badan nasional tanggulang terorisme forum koordinasi cegah terorisme forum koordinasi cegah terorisme provinsi bengkulu lapang rektorat institut agama islam negeri institut agama islam negeri bengkulu,0
7071,1072,tagar ganti presiden lantang tentang sang presiden kacung diam bela presiden teriak ganti presiden kemarin teriak benar ucap anak,1
7072,1073,cebong dungu marah marah ajar nabi nya rendah hati agama umat paulus rajin aji kitab kuning,1
7073,1074,mari sukses pilih kepala daerah malang nomor madep mantep manetep rendra sanusi pilih kepala daerah malang,0
7074,1075,niat tidur adik asyik main kontol gede koko main ngaceng enak kontol koko dek xe x xa,0
7075,1076,peran rezim jokowi nya nama juya saing im,0
7076,1077,x x jijik babi tam,0
7077,1078,kristen nusantara katolik nusantara,0
7078,1079,lihat muka orang tertawa lihat hidung,0
7079,1080,ya workshop negosiasi orang cina,0
7080,1081,wkwk tertawa anjir burik,0
7081,1082,umar bin khattab jabat pas negara politik tengku dewan wakil rakyat menteri,0
7082,1083,komisi berantas korupsi bubar,1
7083,1084,percaya cina heran jabat indonesia jongos cina kristen tegak hukum islam usir cina,1
7084,1085,kunci nyanyi bisu,0
7085,1086,visi misi islam nusantara visi misi partai komunis indonesia poles cantik,0
7086,1087,kait jokowi ahok johan budi jokowi anjing ahok babi ya beda otak,1
7087,1088,munafik sok malu,1
7088,1089,emang gue pikir individual kira atur untung kerja seks komersial,0
7089,1090,kecoak belatung paham ambil bijak enak jidat xe x xa,0
7090,1091,bangsat salah gila,0
7091,1092,konsumsi jus ampas enzim ludah masuk usus amp maksimal proses cerna,0
7092,1093,su pin siswi sekolah dasar katolik karya yosef istri ronaldo pardede sah,0
7093,1094,fakta mega proyek bangun bandara kertajati lupa atur daerah provinsi jabar no gubernur bangun presiden susilo bambang yudhoyono dana bangun anggar dapat belanja daerah jabar klaim sepenuh te,0
7094,1095,citra luwar ya uniform resource locator,1
7095,1096,lembaga swadaya masyarakat gerak tolak berita hoaks sukses pilih kepala daerah wilayah diri kota,0
7096,1097,dungu pinjam andal profesor junjung coba sebut salah kritik rocky gerung kritik lo ya nyinyir sindir sbutan mutu coba presiden sih prabowo sikap,1
7097,1098,narkoba cina dosen cina hutang cina tenaga kerja asing cina periode kurikulum cina salam ganti presiden,1
7098,1099,wanda medical check up nerf habis kesal gue ya kena nerf sih wanda culun banget tingkat harry potret,0
7099,1100,ganyang partai komunis indonesia rasa uniform resource locator,1
7100,1101,jijik kampang main twit,1
7101,1102,pilih jokowi,0
7102,1103,jilbab tunduk patuh allah subhanahu wa taala halal ramadan legal korupsi,1
7103,1104,bacot jakarta,1
7104,1105,aneh lihat biksu ajar buddha mesir syekh masyaikh aneh pendeta ajar kristen saudi ulama,1
7105,1106,retweet hijab sange entot nblowjob kontol hijab ngentot orang hijab sepong kontol nsangeberat san xe x xa,0
7106,1107,astagfirullah baca kembang kontol xf xf x xae,0
7107,1108,warga badui selesai ingat tradisi seba pendopo perintah kabupaten lebak lanjut temu gubernur banten wahidin halim sabtu sebabaduy,0
7108,1109,berita sonora presiden joko widodo jokowi buka indonesia international motor show indonesia international motor show jakarta international expo mayor jakarta pusat kamis,0
7109,1110,bong presiden indonesia ancam bunuh bego nd ejek kacung bong kacung periode gue warga kolam gerah presiden hina parah bong dukung palsu xf,1
7110,1111,ada anak rupiah dongok,0
7111,1112,nama entitas agama kristen jawa nama masjid islam jawa sunda batak kecuali istilah pampang islam jawa islam yoyakarta islam malaysia islam arab,0
7112,1113,ratus ribu silaturahim tinggal kabur rasa perih kena gas air mata oh pilih presiden ganti presiden,1
7113,1114,sadar keliling tenaga kerja asing ya diam serang lemah lawan kerja ambil mereka diam,0
7114,1115,mt kena dare bajing,0
7115,1116,ooo ganti libur lebaran ubah pasca lebaran nya rang senin tanggal jalan macet tanggal bego h tumpuk presiden bego,1
7116,1117,bani taplak kotak kotak menang konspirasi wahyudi remason,1
7117,1118,kultural teliti budaya perangkat metodologi historis fakta amp simpul etnologi teliti perilaku manusia teliti praktis mikro sifat behavioristik,0
7118,1119,tuju ar fokus ganti presiden poros tiga pecah suara play station kadal,1
7119,1120,televisi terang menteri sehat budek kuping nya,1
7120,1121,cocot rusak,1
7121,1122,khofifah indar parawansa bangun lindung anak khofifah parawansa,0
7122,1123,retweet sayang ajar ngentot pasang kencing kencing,0
7123,1124,oh iya ya otak keropos makan belatung onta xf xf x x xf xf x x,1
7124,1125,sih ahok prestasi nol bicara tai ahok rahasia busuk rezim,1
7125,1126,hai jongos nista agama muslim bangkit dukung jongos ahok,1
7126,1127,musyrik antar zalim tutup hafal alquran hadis,0
7127,1128,cina ri negara depan tanah asai usir pribumi dewa perang,1
7128,1129,ayo lanjut cerita nya,0
7129,1130,pledis buka audisi cina,0
7130,1131,switch bagi takjil bom,0
7131,1132,orang goblok pelihara sih anjing,1
7132,1133,partai koalisi dukung perintah jalin kerja politik partai komunis cina,1
7133,1134,kecebong mana ya presiden hina ancam diam mental kacung,1
7134,1135,menteri didik budaya orang pintar suggest film bagus tonton ganti presiden ganti presiden,1
7135,1136,ah cebong,1
7136,1137,bicara swasta katolik sekolah spp mahal daftar ulang kelas bayar disiplin guru niat ajar bersih pakai banget fasilitas oke banget kantin kafe susananya enak,0
7137,1138,,1
7138,1139,punuk onta,0
7139,1140,aaaaaaah suka ava kayak asing deh serius polisi nya tau suka main film fbi,0
7140,1141,kagum gemar bajing nista agama ancam demokrasi halal balas sakit hati nya dasar kecut jongos mulut jamban terus september sama,1
7141,1142,ajar efek jera biar otak amp mulut orang aku pintar,0
7142,1143,gemuk alamiah nder wajar gendut nafsu makan by the way gendut asal makan hormon sakit genetik rendah olahraga jaga pola makan,0
7143,1144,pilih cebong huni dunia gaib ustaz komen jorok,1
7144,1145,anjir sange ngewe cowok straight manly kontol gede minat booking whatsapp jakarta selatan only uniform resource locator,0
7145,1146,gubernur jabar hebat,0
7146,1147,bom ya kayak embel xe x xcbom xe x xd bikin takut orang orang nya korban,0
7147,1148,untung geng untung orang asing xf xf x x xf xf xa xa,0
7148,1149,persen juta warga bosnia peluk agama islam sisa kristen ortodoks katolik protestan,0
7149,1150,klien tangan chat,0
7150,1151,terima kasih presiden selamat tulus moga sehat allah baik jokowi amin salam periode,0
7151,1152,rejim jokowi ganti ah,1
7152,1153,responden goblok paham wartawan berita goblok anies sandy pimpin mudah,1
7153,1154,akun isi xe x xcanti asing xe x xd xe x xctolak asing xe x xd xe x xcnon pribumi xe x xd keluh xe x xcitu thailand negara asing bantu danau toba bantu xe x,0
7154,1155,wanita wanita cacat cari cantik pintar,0
7155,1156,presiden ri r soekarno oeharto j habibie bdurrahman wahid oekarno putri ambang yudhoyono oko widodo,0
7156,1157,picek a mata,1
7157,1158,saudara aji moga allah izin gus ipul mbak puti gubernur wakil gubernur jawa timur saudara aji kota batu saudara aji jombang,0
7158,1159,sedih ik mbak cit bani ya beliau target nem,0
7159,1160,mata ajar ekonomi bolos mas remedial,0
7160,1161,ya mau pantat panci,0
7161,1162,gilir bela ahok tau kafir tuhan urus sorga kapling nliberalkocak inus gila,1
7162,1163,naib presiden ppbm kantoikan dap terima taja negara asing patut dap lantang tolak akta dana politik takut rahsia sumber duit party kanto tolak pakat tolak dewan adat papua jombn sama hebat negara,0
7163,1164,saran gue mundur jalan baik,1
7164,1165,rezim anti islam dipungkiri,1
7165,1166,xe xa x xe xa x xe xa x darren nama lontar manik sipit arion bundar percaya aneh,0
7166,1167,segi pandang agama anggap agama irasional nyata irasional segi irasionalitas yahudi kristen islam hindu animisme,0
7167,1168,lengser rezim jokowi cepat negara hancur amburadul,1
7168,1169,tolol tolol malu wkwk,1
7169,1170,jijik kunyuk mt gue balas sok suci cih wooseok jung,1
7170,1171,tuju islam nusantara indonesia agama kristen protestan nusantara katolik nusantara buddha nusantara hindu nusantara agama nusantara biar seragam negara satu republik indonesia,0
7171,1172,kelompok rezim rekayasa terorisme islam rusak citra islam indonesia tuduh umat islam indonesia militan radikal garis keras sudut islam isu lgbt tuduh curiga i,1
7172,1173,bom jiah,0
